result,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12,val13,val14,val15,val16,val17,val18,val19,val20,val21,val22,val23,val24,val25,val26,val27,val28,val29,val30,val31
1.0,2,8370,130,3,6,A,0.218,3.0,0.202,1.0,1.0,0.51,58.1,30.9,4.83,4.98,111.2,92.6,8.5,6.9,413.0,385.0,5.87,-0.1,0.0,320.0,0.0,1.2,5.35,0.0,-0.1
1.0,2,8370,130,3,5,A,0.196,3.0,0.19,1.0,1.0,0.51,58.5,31.1,4.71,4.94,-0.1,0.0,-0.4,0.0,424.0,255.0,5.86,-0.1,0.0,301.0,-0.2,0.9,5.55,-0.1,0.2
1.0,2,8370,130,3,1,E,0.198,3.0,0.158,1.0,1.0,0.51,58.3,30.7,4.8,4.98,12.4,0.0,6.6,8.9,418.0,382.0,5.87,-0.2,0.0,317.0,0.0,1.1,5.2,0.1,0.0
1.0,2,8370,130,4,3,B,0.214,3.0,0.173,1.0,1.0,0.51,58.4,30.3,4.84,5.08,6.3,2.5,7.4,7.9,383.0,426.0,5.88,0.5,0.0,270.0,-0.1,0.9,5.66,0.1,0.0
1.0,2,8370,130,1,6,A,0.184,3.0,0.159,1.0,1.0,0.51,59.1,30.8,4.81,4.98,69.8,7.9,6.9,6.1,425.0,391.0,5.88,-0.1,0.0,321.0,-0.2,0.9,4.92,-0.2,0.2
1.0,2,8370,130,4,6,B,0.136,3.0,0.16399999999999998,1.0,1.0,0.51,58.4,30.4,4.8,5.09,20.2,0.0,6.8,8.3,414.0,422.0,5.86,-0.1,0.0,321.0,0.3,1.8,5.05,0.0,-0.1
1.0,2,8370,130,4,4,D,0.333,3.0,0.545,1.0,1.0,0.51,47.6,33.6,4.83,4.98,79.4,0.1,7.6,7.8,427.0,419.0,5.91,-0.1,0.0,0.0,6.7,-0.4,5.29,0.0,18.3
1.0,2,8370,130,2,3,B,0.325,3.0,0.594,1.0,1.0,0.51,50.6,33.3,4.81,5.09,16.5,0.3,6.7,8.3,390.0,417.0,5.9,4.6,5.2,334.0,-0.2,-0.2,5.75,0.1,0.1
1.0,2,8370,130,3,2,D,0.249,3.0,0.0,1.0,2.0,0.52,50.0,33.5,4.81,5.15,0.0,0.0,-0.4,0.1,416.0,380.0,5.9,0.2,0.0,312.0,-0.3,-0.3,5.72,-0.1,0.2
1.0,2,8370,130,2,6,B,0.313,3.0,0.544,1.0,1.0,0.52,50.4,33.3,4.81,4.9,-0.2,0.1,-0.4,0.0,382.0,416.0,5.87,-0.2,0.0,266.0,4.2,4.6,5.38,5.1,0.0
1.0,2,8370,130,3,5,D,0.295,3.0,0.556,1.0,1.0,0.53,50.3,33.3,4.71,5.13,3.5,117.6,7.4,7.0,424.0,388.0,5.78,6.6,7.2,331.0,0.6,2.2,4.95,0.0,0.0
1.0,2,8370,130,2,2,C,0.3670000000000001,3.0,0.574,1.0,1.0,0.52,50.6,33.8,4.82,4.99,-0.1,109.1,9.0,0.0,414.0,383.0,5.61,-0.1,0.0,0.0,-0.2,0.8,5.67,0.0,0.0
1.0,2,8370,130,4,5,A,0.339,3.0,0.66,1.0,1.0,0.52,49.9,34.2,4.75,5.12,17.0,67.4,7.2,8.3,410.0,384.0,5.91,-0.1,0.0,324.0,0.2,1.6,5.61,0.0,0.0
0.0,2,8370,130,4,2,E,0.339,3.0,0.66,1.0,1.0,0.52,50.0,34.2,4.82,5.11,-0.1,2.4,8.0,5.4,420.0,387.0,5.88,-0.1,0.0,286.0,-0.2,-0.3,5.43,0.0,-0.1
1.0,2,8370,130,4,6,A,0.339,3.0,0.66,1.0,1.0,0.52,50.3,34.0,4.69,5.09,30.1,51.3,7.0,8.3,387.0,425.0,5.86,-0.1,0.0,322.0,0.3,1.8,4.97,0.1,0.0
1.0,2,8370,130,3,1,E,0.331,3.0,0.5710000000000001,1.0,1.0,0.52,50.8,33.9,4.89,5.12,7.0,126.4,7.9,7.3,422.0,386.0,5.92,4.3,2.1,274.0,-0.2,0.5,5.32,0.0,0.0
1.0,2,8370,130,4,2,C,0.228,3.0,0.0,1.0,1.0,0.52,49.8,34.1,4.8,5.05,5.3,72.2,8.4,7.3,414.0,424.0,5.91,-0.1,0.0,334.0,5.5,3.8,5.61,-0.1,0.2
1.0,2,8370,130,3,6,D,0.264,3.0,0.645,1.0,1.0,0.52,50.2,33.8,4.8,5.1,19.4,2.1,8.2,8.3,424.0,416.0,5.91,3.5,0.4,297.0,3.1,0.8,4.98,-0.1,0.2
1.0,2,8370,130,3,5,D,0.275,3.0,0.595,1.0,1.0,0.52,50.4,33.9,4.8,4.94,115.5,3.5,8.0,6.9,380.0,414.0,5.87,-0.1,0.0,248.0,-0.3,-0.4,5.72,0.0,0.0
0.0,2,8370,130,3,3,C,0.0,3.0,0.0,1.0,1.0,0.52,50.6,33.8,4.83,4.98,-0.1,0.0,-0.4,0.0,392.0,429.0,5.91,-0.1,0.0,338.0,4.4,5.1,5.33,7.1,0.1
1.0,2,8370,130,4,5,C,0.191,3.0,0.337,1.0,1.0,0.52,50.1,34.2,4.84,5.06,5.4,3.1,8.4,7.8,385.0,420.0,5.89,0.0,0.0,332.0,4.2,4.2,5.45,3.8,-0.1
1.0,1,14431,130,4,3,B,0.4920000000000001,1.0,1.171,1.0,2.0,0.52,34.5,31.4,4.86,5.03,-0.2,0.0,0.9,6.2,426.0,383.0,5.58,-0.1,0.0,236.0,-0.3,-0.1,4.82,0.0,0.0
1.0,1,14431,130,4,1,D,0.519,1.0,0.677,1.0,1.0,0.52,34.5,30.9,4.73,4.96,2.9,0.0,4.0,5.7,385.0,425.0,5.85,-0.1,0.0,238.0,-0.2,-0.3,5.49,0.0,0.0
1.0,1,14431,130,2,1,C,0.265,1.0,0.675,1.0,1.0,0.52,34.7,30.9,4.71,5.03,-0.1,0.1,0.8,4.4,431.0,383.0,5.58,-0.1,0.0,195.0,5.4,6.2,5.02,4.9,0.1
1.0,1,14431,130,1,1,E,0.585,1.0,0.715,1.0,1.0,0.52,34.4,30.8,4.59,5.07,-0.2,0.1,1.4,5.3,411.0,429.0,5.48,4.3,108.4,322.0,0.4,1.9,4.53,-0.2,0.0
1.0,1,14431,130,2,2,A,0.607,1.0,0.675,1.0,1.0,0.52,34.6,30.5,4.72,4.73,-0.2,0.1,-0.4,1.7,431.0,418.0,5.43,-0.1,0.0,0.0,-0.2,-0.4,5.06,0.2,0.0
1.0,1,14431,130,2,1,D,0.273,1.0,0.813,1.0,1.0,0.53,34.5,30.6,4.71,5.06,2.6,0.0,2.4,5.8,418.0,430.0,5.79,5.3,130.5,307.0,0.6,2.2,5.07,0.0,-0.1
1.0,1,14431,130,3,1,A,0.821,1.0,0.7829999999999999,1.0,1.0,0.52,34.5,30.5,4.72,5.0,-0.1,0.1,1.6,4.5,431.0,409.0,5.71,0.2,0.0,162.0,0.2,-0.4,4.54,0.0,-0.1
1.0,1,14431,130,5,1,B,0.5710000000000001,1.0,1.026,1.0,2.0,0.52,34.3,30.6,4.72,4.87,2.7,0.1,2.3,5.9,384.0,420.0,5.56,4.2,2.1,216.0,5.5,7.0,4.91,9.0,0.0
1.0,1,14431,130,5,4,A,0.265,1.0,0.775,1.0,1.0,0.52,34.0,30.9,4.73,4.79,-0.2,0.0,2.7,5.7,383.0,424.0,5.76,7.3,13.7,308.0,0.3,1.4,5.07,-0.1,0.0
1.0,1,14431,130,5,4,D,0.292,1.0,0.828,1.0,1.0,0.52,34.7,30.7,4.71,5.01,83.9,0.0,-0.4,2.4,415.0,428.0,5.72,2.6,0.0,0.0,-0.2,-0.2,4.85,-0.1,0.0
1.0,1,14431,130,5,5,A,0.635,1.0,0.633,1.0,1.0,0.52,34.1,30.8,4.72,5.01,4.1,0.0,1.8,6.7,432.0,418.0,5.62,5.8,8.5,314.0,0.4,1.7,4.49,0.1,-0.1
1.0,1,14431,130,2,6,C,0.26,1.0,0.691,1.0,1.0,0.53,34.8,30.6,4.72,4.98,0.0,0.0,0.8,4.7,430.0,414.0,5.75,7.0,33.1,301.0,-0.1,-0.4,5.07,0.0,0.0
1.0,1,14431,130,2,6,D,0.638,1.0,0.721,1.0,1.0,0.51,35.2,30.6,4.83,4.95,-0.1,0.0,1.4,4.8,411.0,431.0,5.67,-0.1,0.0,222.0,-0.2,-0.3,5.05,-0.1,0.0
1.0,1,14431,130,5,1,A,0.277,1.0,0.845,1.0,1.0,0.52,35.2,31.1,4.73,5.06,-0.1,0.0,0.9,5.3,428.0,417.0,5.7,0.0,0.0,251.0,-0.2,-0.4,5.26,0.0,0.0
1.0,1,14431,130,2,5,D,0.721,1.0,0.524,1.0,1.0,0.51,35.7,31.1,4.81,4.96,3.2,0.1,4.3,5.4,383.0,413.0,5.83,5.9,9.6,286.0,0.3,1.6,5.18,0.0,0.0
1.0,1,14431,130,3,4,B,0.256,1.0,0.815,1.0,1.0,0.53,35.7,31.1,4.72,5.05,-0.2,0.1,-0.4,1.5,4150.0,415.0,5.46,2.3,51.7,0.0,0.4,1.4,5.3,0.0,0.2
1.0,1,14431,130,5,2,C,0.476,1.0,0.482,1.0,1.0,0.51,36.4,31.3,4.68,4.96,37.0,0.0,0.8,5.3,4150.0,428.0,5.79,5.0,2.2,158.0,5.4,5.9,5.25,22.3,0.0
1.0,1,14431,130,5,3,C,0.262,1.0,0.737,1.0,1.0,0.52,36.4,30.7,4.7,4.76,2.7,0.0,1.0,5.6,384.0,426.0,5.76,-0.1,0.0,308.0,6.8,-0.3,4.64,0.0,3.3
1.0,1,14431,130,5,6,D,0.475,1.0,0.4970000000000001,1.0,1.0,0.52,36.4,31.3,4.71,4.81,-0.1,0.0,2.4,5.8,386.0,429.0,5.66,7.3,11.5,0.0,-0.3,-0.3,5.43,0.0,0.1
1.0,1,14431,130,5,6,C,0.265,1.0,0.89,1.0,1.0,0.53,36.0,31.1,4.87,4.83,39.7,0.1,1.0,6.7,385.0,426.0,5.67,-0.1,0.0,291.0,-0.2,-0.3,4.89,0.1,0.0
1.0,1,14431,120,3,3,B,0.862,1.0,1.045,1.0,2.0,0.52,36.4,30.7,4.73,5.14,2.5,0.1,0.9,6.6,419.0,433.0,5.76,-0.1,0.0,0.0,4.2,-0.3,5.13,0.0,0.0
1.0,1,14431,120,3,5,A,0.908,1.0,0.568,1.0,1.0,0.52,36.5,30.8,4.74,4.95,-0.2,0.1,1.1,4.5,432.0,394.0,5.73,5.7,17.8,218.0,0.2,1.2,4.84,0.1,-0.3
1.0,1,14431,120,3,2,D,0.426,1.0,0.0,1.0,0.0,0.52,36.5,30.9,4.72,5.09,-0.1,0.0,4.1,6.1,386.0,401.0,5.73,4.3,0.4,0.0,5.1,5.9,5.26,3.2,0.2
1.0,1,14431,120,3,5,B,0.8640000000000001,1.0,0.685,1.0,1.0,0.52,36.4,31.3,4.73,5.07,-0.1,0.1,-0.4,0.0,431.0,386.0,5.77,-0.1,0.0,0.0,0.0,0.0,4.74,-0.1,0.0
1.0,1,14431,120,3,6,B,0.415,1.0,0.772,1.0,1.0,0.52,35.8,31.3,4.74,5.11,-0.1,0.0,1.1,5.8,424.0,386.0,5.85,0.9,0.0,156.0,-0.2,-0.4,5.05,0.1,-0.1
1.0,1,14431,120,3,5,C,0.743,1.0,0.0,1.0,1.0,0.51,35.8,31.2,4.74,5.09,-0.1,0.0,1.4,5.0,432.0,401.0,5.83,1.6,0.0,173.0,0.0,-0.2,5.57,0.0,0.2
1.0,1,14431,120,3,6,C,0.407,1.0,0.0,1.0,1.0,0.52,35.9,31.3,4.88,5.04,78.5,0.0,1.0,5.4,401.0,427.0,5.77,4.5,15.0,0.0,-0.2,-0.2,5.7,0.0,-0.1
1.0,1,14431,120,2,5,C,0.88,1.0,0.0,1.0,1.0,0.52,36.2,31.4,4.74,4.97,12.0,0.0,1.7,5.8,381.0,431.0,5.92,-0.1,0.0,293.0,-0.2,-0.3,5.66,0.0,0.0
1.0,1,14431,120,2,6,C,0.868,1.0,0.0,1.0,2.0,0.51,35.4,31.3,4.74,4.98,3.3,0.0,2.6,7.1,388.0,414.0,5.8,0.0,0.0,190.0,-0.1,-0.3,5.49,0.0,0.0
1.0,1,14431,120,3,2,C,0.789,1.0,0.0,1.0,1.0,0.51,36.0,31.0,4.73,5.02,-0.1,0.0,0.5,6.0,386.0,432.0,5.91,6.0,131.1,283.0,-0.1,-0.4,5.11,0.1,-0.2
1.0,1,14431,120,2,4,C,0.762,1.0,0.0,1.0,2.0,0.51,36.5,31.1,4.74,5.0,-0.1,0.0,-0.4,1.3,430.0,388.0,5.55,0.5,0.0,0.0,0.9,2.6,4.99,-0.2,0.0
1.0,1,14431,120,2,6,B,0.74,1.0,0.0,1.0,2.0,0.52,35.5,31.4,4.82,4.99,-0.1,0.1,1.3,5.1,414.0,431.0,5.73,0.4,0.0,176.0,0.2,0.6,4.89,0.0,0.0
1.0,1,14431,120,3,1,A,0.752,1.0,0.0,1.0,1.0,0.52,36.0,30.9,4.81,5.0,2.7,0.1,2.3,6.9,384.0,381.0,5.78,5.9,2.8,0.0,5.1,5.8,5.31,3.2,0.0
1.0,1,14431,120,2,3,C,0.35100000000000003,1.0,0.0,1.0,1.0,0.52,35.9,31.0,4.73,5.03,2.9,0.1,4.6,6.0,436.0,431.0,5.7,-0.1,0.0,0.0,7.3,-0.3,5.6,0.0,3.6
1.0,1,14431,120,3,4,A,0.363,1.0,0.0,1.0,1.0,0.52,35.7,31.1,4.73,4.75,0.0,0.0,-0.4,0.0,430.0,381.0,5.85,5.6,57.4,212.0,0.0,-0.3,5.16,0.0,-0.3
1.0,1,14431,120,3,2,A,0.7559999999999999,1.0,0.64,1.0,1.0,0.51,35.7,31.1,4.87,5.07,2.5,0.0,3.1,6.3,388.0,394.0,5.54,-0.1,0.0,0.0,0.5,2.1,4.89,0.0,0.0
1.0,1,14431,120,2,1,D,0.6859999999999999,1.0,0.0,1.0,1.0,0.52,35.7,31.3,4.63,5.07,-0.1,0.0,1.3,4.9,431.0,432.0,5.76,6.4,114.1,224.0,0.4,1.6,4.61,0.1,0.0
1.0,1,14431,120,2,4,B,0.875,1.0,0.0,1.0,1.0,0.52,36.1,31.4,4.74,5.08,-0.2,0.1,2.2,5.3,426.0,431.0,5.73,5.2,129.0,0.0,0.3,1.3,5.43,0.0,-0.1
1.0,1,14431,120,2,5,A,0.862,1.0,0.0,1.0,1.0,0.52,36.0,31.1,4.74,5.04,2.8,0.0,2.8,5.9,391.0,419.0,5.68,0.2,0.0,247.0,2.1,4.1,5.01,0.0,0.0
1.0,1,14431,120,1,1,D,0.853,1.0,0.0,1.0,1.0,0.51,36.6,30.8,4.62,5.04,-0.2,0.0,3.9,5.1,390.0,372.0,5.75,4.7,24.3,0.0,2.5,4.3,5.06,0.0,-0.3
1.0,1,14431,120,2,1,B,0.44,1.0,0.0,1.0,1.0,0.53,36.0,31.1,4.74,5.07,-0.2,0.0,3.7,5.1,426.0,419.0,5.91,5.7,126.6,305.0,0.4,1.9,5.05,0.0,-0.1
1.0,1,14431,120,1,5,C,0.752,1.0,0.0,1.0,1.0,0.52,36.5,30.8,4.73,5.15,-0.2,0.0,0.8,5.2,429.0,432.0,5.91,5.9,131.2,299.0,-0.2,-0.4,5.56,0.1,0.0
1.0,1,14431,120,1,3,C,0.83,1.0,0.0,1.0,1.0,0.53,36.1,31.1,4.74,4.95,-0.2,0.1,-0.4,0.0,428.0,432.0,5.85,3.6,0.0,218.0,-0.2,-0.3,5.11,0.0,0.0
1.0,1,14431,120,1,3,B,0.78,1.0,0.0,1.0,2.0,0.51,36.2,31.3,4.74,5.02,-0.2,0.1,1.6,5.2,384.0,424.0,5.91,5.5,109.3,299.0,0.3,1.7,4.93,0.0,0.1
1.0,1,14431,120,1,1,B,0.395,1.0,1.025,1.0,1.0,0.52,36.0,31.3,4.73,5.15,5.0,0.0,1.1,6.4,427.0,388.0,5.71,-0.1,0.0,0.0,0.0,-0.1,5.48,0.0,-0.2
1.0,1,14431,120,1,4,A,0.975,1.0,0.0,1.0,1.0,0.51,35.3,31.2,4.74,5.04,5.6,0.0,-0.4,7.6,432.0,384.0,5.76,1.0,0.0,0.0,0.3,1.4,5.28,0.0,-0.1
1.0,1,14431,120,1,2,A,0.728,1.0,0.655,1.0,1.0,0.51,35.2,31.4,4.74,4.88,-0.1,0.0,-0.4,0.0,434.0,388.0,5.92,-0.1,0.0,283.0,0.0,-0.2,5.39,0.1,0.0
1.0,1,14431,120,1,5,B,16.498,1.0,0.0,2.0,0.0,0.51,35.1,31.4,4.83,5.11,-0.1,0.0,1.8,4.9,430.0,432.0,5.86,-0.1,0.0,179.0,1.4,3.4,5.15,-0.2,0.1
1.0,1,14431,120,1,4,C,0.369,1.0,0.6579999999999999,1.0,1.0,0.52,35.4,31.4,4.75,5.05,3.3,0.0,1.0,6.7,432.0,419.0,5.68,3.2,132.9,0.0,0.0,0.4,5.36,-0.2,0.0
1.0,1,14431,120,6,1,C,0.8109999999999999,1.0,0.693,1.0,1.0,0.51,35.3,30.9,4.74,5.07,-0.2,0.1,1.1,5.0,431.0,391.0,5.75,4.4,105.7,184.0,0.1,1.3,5.15,-0.1,0.0
1.0,1,14431,120,1,2,B,0.732,1.0,0.664,1.0,1.0,0.51,35.6,30.8,4.74,5.04,-0.2,0.0,0.9,5.3,410.0,431.0,5.85,6.3,13.6,188.0,5.4,6.7,5.17,5.5,-0.1
1.0,1,14431,120,6,2,D,0.758,1.0,0.5770000000000001,1.0,1.0,0.51,36.0,31.1,4.74,5.11,-0.1,0.0,1.5,4.8,430.0,391.0,5.84,4.0,22.2,297.0,0.2,1.2,5.26,-0.1,0.2
1.0,1,14431,120,6,2,C,0.263,1.0,0.81,1.0,1.0,0.52,35.5,31.4,4.74,5.02,-0.2,0.0,0.8,4.9,416.0,431.0,5.78,-0.1,0.0,305.0,0.4,1.5,5.07,0.1,0.1
1.0,1,14431,120,6,6,B,0.38,1.0,0.5870000000000001,1.0,1.0,0.52,35.8,30.7,4.73,5.04,2.8,0.0,1.4,7.4,391.0,424.0,5.75,6.7,38.1,185.0,0.2,1.1,5.43,0.0,0.0
1.0,1,14431,120,6,3,A,0.34600000000000003,1.0,0.654,1.0,1.0,0.51,36.0,31.0,4.86,4.98,-0.2,0.1,3.0,5.3,390.0,421.0,5.84,0.0,0.0,306.0,0.9,2.5,5.54,0.0,0.1
1.0,1,14431,120,6,3,C,0.349,1.0,0.622,1.0,1.0,0.52,36.1,30.9,4.69,5.05,-0.1,0.0,-0.4,1.5,421.0,431.0,5.75,-0.1,0.0,183.0,0.0,0.7,5.23,0.0,0.2
1.0,1,14431,120,6,2,A,0.317,1.0,0.797,1.0,1.0,0.52,35.6,30.7,4.74,5.08,3.3,0.0,1.2,6.6,430.0,418.0,5.77,5.3,2.9,308.0,0.2,1.3,4.97,0.0,0.1
1.0,1,14431,120,5,3,A,0.375,1.0,0.716,1.0,1.0,0.52,35.6,30.7,4.73,5.1,-0.2,0.1,1.4,4.7,431.0,390.0,5.77,5.5,104.8,319.0,4.5,1.7,5.38,0.0,0.0
1.0,1,14431,120,5,1,B,0.7859999999999999,1.0,0.5870000000000001,1.0,1.0,0.51,35.3,31.2,4.72,4.92,-0.2,0.0,-0.4,0.0,424.0,431.0,5.81,-0.1,0.0,307.0,0.3,1.6,5.15,0.0,-0.1
1.0,1,14431,120,5,6,A,0.384,1.0,0.68,1.0,1.0,0.52,35.4,30.8,4.73,5.03,2.3,0.0,1.3,6.9,431.0,423.0,5.62,7.3,13.7,227.0,0.4,1.5,5.27,-0.1,0.1
1.0,1,14431,120,5,2,B,0.752,1.0,0.546,1.0,1.0,0.51,35.6,31.3,4.73,4.92,-0.1,20.4,4.4,5.1,391.0,423.0,5.86,0.9,0.0,0.0,0.6,2.1,4.94,0.0,0.1
1.0,1,14431,120,4,1,D,0.369,1.0,0.8320000000000001,1.0,1.0,0.52,35.7,31.3,4.73,5.02,0.9,0.0,2.2,5.5,390.0,422.0,5.67,6.7,40.7,177.0,0.5,1.6,4.89,0.2,0.0
1.0,1,14431,120,4,1,A,0.7759999999999999,1.0,0.6659999999999999,1.0,1.0,0.51,35.1,30.7,4.73,4.92,4.2,0.1,-0.4,1.0,391.0,421.0,5.83,1.0,0.0,301.0,0.2,1.6,5.14,0.0,0.0
1.0,1,14431,120,4,2,A,0.384,1.0,0.775,1.0,1.0,0.51,35.0,30.9,4.73,5.02,91.2,0.1,1.8,5.8,421.0,435.0,5.83,0.0,0.0,297.0,0.7,2.3,5.52,0.0,0.1
1.0,1,14431,120,4,5,B,0.672,1.0,0.575,1.0,1.0,0.51,35.1,30.8,4.73,5.04,-0.1,0.0,4.9,5.6,392.0,424.0,5.88,0.8,0.0,0.0,0.2,1.0,5.4,0.0,-0.3
1.0,1,14431,120,4,6,C,0.784,1.0,0.5379999999999999,1.0,1.0,0.52,34.5,31.3,4.74,5.01,-0.1,0.0,1.5,5.8,433.0,426.0,5.62,5.4,127.9,228.0,-0.2,-0.3,5.24,-0.1,0.0
1.0,1,14431,120,4,6,A,0.631,1.0,0.573,1.0,1.0,0.51,34.3,31.3,4.74,5.04,2.5,0.0,1.2,6.7,432.0,421.0,5.91,5.8,10.5,0.0,3.6,0.8,5.29,0.2,0.0
1.0,1,14431,120,4,4,A,0.309,1.0,0.667,1.0,1.0,0.52,34.2,31.0,4.73,5.02,-0.2,0.0,-0.4,0.6,427.0,432.0,5.81,-0.1,0.0,299.0,0.3,1.7,5.19,0.0,0.1
1.0,1,14431,120,4,3,B,17.024,1.0,0.0,2.0,0.0,0.52,34.2,31.3,4.73,5.01,57.1,0.0,1.9,6.0,424.0,425.0,5.9,2.8,0.0,0.0,0.3,1.4,4.86,0.0,0.0
1.0,2,14431,120,5,1,A,0.645,1.0,1.027,1.0,2.0,0.52,34.9,31.3,4.74,5.12,2.8,0.0,1.1,6.5,431.0,392.0,5.82,-0.1,0.0,300.0,0.5,2.3,4.87,0.0,0.1
1.0,2,14431,120,5,5,A,0.785,1.0,0.5870000000000001,1.0,1.0,0.52,35.3,30.9,4.73,5.01,-0.1,0.1,3.0,5.2,388.0,416.0,5.79,-0.1,0.0,295.0,0.5,1.8,5.32,0.0,-0.2
1.0,1,14431,120,1,2,C,0.331,1.0,0.6920000000000001,1.0,1.0,0.52,34.7,30.8,4.74,5.06,-0.1,0.1,2.7,5.1,424.0,429.0,5.86,0.1,0.0,154.0,7.1,-0.2,5.01,0.0,11.3
1.0,2,14431,120,5,2,A,0.305,1.0,0.73,1.0,1.0,0.52,35.6,30.6,4.73,4.82,-0.2,0.1,2.6,4.7,390.0,429.0,5.67,-0.1,0.0,166.0,0.5,2.3,5.05,-0.3,0.2
1.0,2,14431,120,4,6,B,0.331,1.0,0.6579999999999999,1.0,1.0,0.52,35.2,31.2,4.74,5.04,-0.1,0.0,1.6,5.2,431.0,416.0,5.89,6.7,5.9,0.0,0.6,2.1,5.28,-0.1,0.2
1.0,2,14431,120,4,6,C,0.773,1.0,0.639,1.0,1.0,0.52,35.9,30.9,4.86,4.6,-0.1,0.0,-0.4,0.0,418.0,429.0,5.91,-0.1,0.0,0.0,0.4,1.4,4.79,0.0,-0.2
1.0,2,14431,120,5,3,A,0.6679999999999999,1.0,0.555,1.0,1.0,0.52,35.7,30.7,4.74,5.02,3.4,0.1,2.2,7.2,392.0,416.0,5.79,5.7,4.2,305.0,-0.2,-0.3,5.53,-0.1,0.1
1.0,2,14431,120,4,2,B,0.6829999999999999,1.0,0.547,1.0,1.0,0.52,35.8,30.6,4.6,5.12,30.0,0.0,1.0,7.2,425.0,388.0,5.86,8.0,24.3,0.0,0.4,1.8,4.88,0.0,0.0
1.0,2,14431,120,4,1,B,0.698,1.0,0.6829999999999999,1.0,1.0,0.52,35.5,31.2,4.74,5.0,-0.1,0.0,0.9,5.0,416.0,431.0,5.67,3.4,0.0,190.0,0.3,1.6,5.22,-0.3,0.1
1.0,2,14431,120,4,2,A,0.342,1.0,0.7929999999999999,1.0,1.0,0.52,35.8,30.6,4.74,5.06,-0.1,0.1,-0.4,0.0,429.0,420.0,5.91,-0.1,0.0,296.0,-0.2,-0.3,4.83,0.0,0.1
1.0,2,14431,120,4,3,A,0.705,1.0,0.564,1.0,1.0,0.52,35.4,31.3,4.73,5.08,0.0,0.0,2.9,5.0,423.0,430.0,5.82,1.4,0.3,173.0,-0.2,-0.4,5.05,-0.2,0.2
1.0,2,14431,120,4,4,A,0.358,1.0,0.738,1.0,1.0,0.52,35.5,31.2,4.87,5.02,-0.2,0.1,0.7,4.9,418.0,430.0,5.81,6.4,17.7,304.0,4.1,4.8,4.98,0.3,0.1
1.0,2,14431,120,4,1,D,0.309,1.0,0.746,1.0,1.0,0.52,35.4,30.7,4.73,5.08,-0.1,0.0,0.4,5.8,429.0,431.0,5.9,5.1,2.9,0.0,0.4,2.0,4.65,0.1,0.0
1.0,2,14431,120,4,4,B,0.61,1.0,0.519,1.0,1.0,0.52,35.4,30.6,4.73,5.01,-0.1,0.0,1.8,4.9,416.0,426.0,5.61,4.1,110.9,162.0,0.5,2.3,5.06,0.0,-0.2
1.0,2,14431,120,4,1,A,0.626,1.0,0.525,1.0,1.0,0.51,35.1,31.1,4.74,5.07,103.6,4.6,8.0,3.6,384.0,419.0,5.84,0.0,0.0,229.0,-0.2,-0.2,5.03,-0.2,0.1
1.0,2,14431,120,5,5,B,0.339,1.0,0.7390000000000001,1.0,1.0,0.52,35.1,30.6,4.74,5.08,6.5,0.1,2.1,7.7,419.0,430.0,5.75,-0.1,0.0,0.0,0.2,1.1,5.13,0.1,-0.1
1.0,2,14431,120,5,2,D,0.706,1.0,0.595,1.0,1.0,0.52,34.8,30.9,4.73,4.95,0.0,0.0,1.8,4.6,392.0,420.0,5.9,1.6,0.0,0.0,0.5,2.4,5.47,0.0,0.0
1.0,2,14431,120,5,1,D,0.732,1.0,0.4970000000000001,1.0,1.0,0.52,34.9,31.2,4.74,4.99,-0.1,0.1,2.2,5.6,392.0,418.0,5.65,5.0,105.1,180.0,0.5,2.0,5.39,0.0,0.0
1.0,2,14431,120,6,1,A,0.711,1.0,0.889,1.0,1.0,0.51,35.3,30.7,4.72,4.95,2.3,0.0,2.3,5.8,389.0,419.0,5.92,7.5,13.2,0.0,0.4,2.2,5.38,0.0,0.0
1.0,2,14431,120,6,2,A,0.301,1.0,0.647,1.0,1.0,0.52,34.7,30.9,4.73,4.97,2.4,0.0,1.8,5.5,391.0,417.0,5.86,0.0,0.0,0.0,-0.1,-0.3,4.45,0.0,-0.2
1.0,2,14431,120,5,2,C,0.769,1.0,0.581,1.0,1.0,0.52,34.9,30.7,4.73,4.89,2.3,0.1,1.7,5.8,433.0,383.0,5.76,-0.1,0.0,0.0,7.6,4.8,5.55,-0.3,0.1
1.0,1,14431,120,6,1,D,0.664,1.0,0.526,1.0,1.0,0.52,34.3,31.1,4.72,5.02,-0.1,0.0,1.2,5.4,424.0,429.0,5.86,-0.1,0.0,167.0,0.3,1.1,5.16,0.0,0.0
1.0,1,14431,120,2,2,D,0.308,1.0,0.5870000000000001,1.0,1.0,0.52,34.6,30.8,4.73,5.03,-0.1,0.0,1.8,4.4,384.0,383.0,5.85,6.4,115.9,294.0,7.4,2.0,5.62,0.1,0.0
1.0,2,14431,120,5,4,A,0.297,1.0,0.584,1.0,1.0,0.51,34.8,31.3,4.74,5.1,-0.2,0.1,2.1,5.6,426.0,389.0,5.59,6.9,100.4,152.0,0.5,2.3,4.8,-0.1,0.0
1.0,2,14431,120,4,2,C,0.654,1.0,0.845,1.0,1.0,0.51,35.0,30.7,4.75,5.06,-0.1,0.0,1.1,5.1,431.0,392.0,5.91,7.5,21.2,0.0,-0.1,-0.4,5.75,0.0,0.0
